League,Season,Stage,Player,Team,GP,MIN,FGM,FGA,3PM,3PA,FTM,FTA,TOV,PF,ORB,DRB,REB,AST,STL,BLK,PTS,birth_date,height_cm,weight_stats,weight_kg,nationality,high_school,draft_round,draft_pick,draft_team,player_norm,position,height_anthro,height_with_shoes,weight_anthro,wingspan,standing_reach,body_fat_percentage,hand_length,hand_width,draft_year,FGM_per_min,FGA_per_min,3PM_per_min,3PA_per_min,FTM_per_min,FTA_per_min,TOV_per_min,PF_per_min,ORB_per_min,DRB_per_min,REB_per_min,AST_per_min,STL_per_min,BLK_per_min,PTS_per_min,TEAM_ATL,TEAM_BOS,TEAM_BRK,TEAM_CHA,TEAM_CHI,TEAM_CLE,TEAM_DAL,TEAM_DEN,TEAM_DET,TEAM_GSW,TEAM_HOU,TEAM_IND,TEAM_LAC,TEAM_LAL,TEAM_MEM,TEAM_MIA,TEAM_MIL,TEAM_MIN,TEAM_NOP,TEAM_NYK,TEAM_OKC,TEAM_ORL,TEAM_OTHER,TEAM_PHI,TEAM_PHX,TEAM_POR,TEAM_SAC,TEAM_SAS,TEAM_TOR,TEAM_UTA,TEAM_WAS
NBA,2015 - 2016,Playoffs,Al-Farouq Aminu,POR,11,371.5,56,128,28,70,21,29,21,31,23,72,95,20,8,10,161,21.09.1990,206.0,220.0,100.0,United States / Nigeria,Norcross High School,1.0,8.0,Los Angeles Clippers,al farouq aminu,SF,201.3,204.47,97.98,221.62,275.59,8.2,24.13,24.13,2010,0.15074,0.344549,0.07537,0.188425,0.056528,0.078062,0.056528,0.083445,0.061911,0.193809,0.25572,0.053836,0.021534,0.026918,0.433378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NBA,2015 - 2016,Playoffs,Kemba Walker,CHA,7,259.8,56,153,14,43,33,35,12,10,3,18,21,28,9,4,159,08.05.1990,185.0,184.0,83.0,United States,Rice High School,1.0,9.0,Charlotte Hornets,kemba walker,PG,181.61,185.42,83.46,191.77,232.41,5.9,20.32,22.86,2011,0.21555,0.588915,0.053888,0.165512,0.127021,0.134719,0.046189,0.038491,0.011547,0.069284,0.080831,0.107775,0.034642,0.015396,0.612009,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2015 - 2016,Playoffs,Patrick Patterson,TOR,20,583.0,55,136,21,70,22,26,18,31,29,48,77,24,7,9,153,14.03.1989,206.0,230.0,104.0,United States,Huntington High School,1.0,14.0,Houston Rockets,patrick patterson,PF,203.2,206.38,108.68,216.54,271.78,5.3,23.5,26.04,2010,0.09434,0.233276,0.036021,0.120069,0.037736,0.044597,0.030875,0.053173,0.049743,0.082333,0.132075,0.041166,0.012007,0.015437,0.262436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NBA,2015 - 2016,Playoffs,Dion Waiters,OKC,18,491.1,55,132,21,56,20,30,20,42,6,41,47,42,10,3,151,10.12.1991,193.0,215.0,98.0,United States,Life Center Academy,1.0,4.0,Cleveland Cavaliers,dion waiters,SG,189.23,193.04,100.24,201.3,248.92,8.5,21.59,24.13,2012,0.111993,0.268784,0.042761,0.11403,0.040725,0.061087,0.040725,0.085522,0.012217,0.083486,0.095704,0.085522,0.020362,0.006109,0.307473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
NBA,2015 - 2016,Playoffs,Jeff Teague,ATL,10,278.6,46,121,9,36,44,52,25,30,3,16,19,61,6,2,145,10.06.1988,188.0,195.0,88.0,United States,Pike High School,1.0,19.0,Atlanta Hawks,jeff teague,PG,183.52,186.69,79.47,201.93,250.19,4.5,,,2009,0.165111,0.434314,0.032304,0.129218,0.157933,0.186648,0.089734,0.107681,0.010768,0.05743,0.068198,0.218952,0.021536,0.007179,0.520459,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2015 - 2016,Playoffs,Isaiah Thomas,BOS,6,219.6,47,119,13,46,38,47,14,18,2,16,18,30,4,5,145,07.02.1989,175.0,185.0,84.0,United States,South Kent School,2.0,30.0,Sacramento Kings,isaiah thomas,PG,174.62,178.44,84.37,187.32,232.41,6.7,20.96,22.86,2011,0.214026,0.541894,0.059199,0.209472,0.173042,0.214026,0.063752,0.081967,0.009107,0.07286,0.081967,0.136612,0.018215,0.022769,0.660291,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2015 - 2016,Playoffs,Tristan Thompson,CLE,21,622.1,49,93,0,0,42,73,17,55,86,102,188,15,8,18,140,13.03.1991,208.0,238.0,108.0,Canada,Findlay College Prep,1.0,4.0,Cleveland Cavaliers,tristan thompson,PF,201.93,205.1,103.15,216.54,275.59,6.2,22.22,23.5,2011,0.078765,0.149494,0.0,0.0,0.067513,0.117344,0.027327,0.08841,0.138241,0.163961,0.302202,0.024112,0.01286,0.028934,0.225044,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2015 - 2016,Playoffs,Al Horford,ATL,10,327.4,54,116,11,28,15,16,17,25,13,52,65,31,12,24,134,03.06.1986,208.0,245.0,111.0,Dominican Republic / United States,Grand Ledge High School,1.0,3.0,Atlanta Hawks,al horford,PF,203.2,207.64,111.58,215.26,271.78,9.1,,,2007,0.164936,0.354307,0.033598,0.085522,0.045816,0.04887,0.051924,0.076359,0.039707,0.158827,0.198534,0.094685,0.036652,0.073305,0.409285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2015 - 2016,Playoffs,James Harden,HOU,5,193.2,41,100,13,42,38,45,26,13,7,19,26,38,12,1,133,26.08.1989,196.0,220.0,100.0,United States,Artesia High School,1.0,3.0,Oklahoma City Thunder,james harden,SG,193.04,196.22,100.7,210.18,262.89,10.1,,,2009,0.212215,0.517598,0.067288,0.217391,0.196687,0.232919,0.134576,0.067288,0.036232,0.098344,0.134576,0.196687,0.062112,0.005176,0.688406,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2015 - 2016,Playoffs,Terrence Ross,TOR,20,335.3,46,119,21,64,13,20,16,28,4,28,32,11,13,5,126,05.02.1991,201.0,206.0,93.0,United States,Jefferson High School,1.0,8.0,Toronto Raptors,terrence ross,SG/SF,198.12,200.66,89.18,201.3,255.27,3.2,22.22,26.04,2012,0.137191,0.354906,0.06263,0.190874,0.038771,0.059648,0.047718,0.083507,0.01193,0.083507,0.095437,0.032806,0.038771,0.014912,0.375783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NBA,2015 - 2016,Playoffs,Maurice Harkless,POR,11,271.6,47,110,15,44,12,25,11,38,22,34,56,7,10,3,121,11.05.1993,206.0,220.0,100.0,United States / Puerto Rico,South Kent School,1.0,15.0,Philadelphia Sixers,maurice harkless,SF,201.3,205.1,93.71,213.36,260.35,5.3,23.5,26.04,2012,0.173049,0.405007,0.055228,0.162003,0.044183,0.092047,0.040501,0.139912,0.081001,0.125184,0.206186,0.025773,0.036819,0.011046,0.445508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NBA,2015 - 2016,Playoffs,Hassan Whiteside,MIA,10,291.2,47,69,0,0,26,44,13,34,26,83,109,3,8,28,120,13.06.1989,216.0,265.0,120.0,United States,The Patterson School,2.0,3.0,Sacramento Kings,hassan whiteside,C/PF,209.55,212.09,102.78,231.14,287.02,5.5,20.96,26.04,2010,0.161401,0.236951,0.0,0.0,0.089286,0.151099,0.044643,0.116758,0.089286,0.285027,0.374313,0.010302,0.027473,0.096154,0.412088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2015 - 2016,Playoffs,Dennis Schroder,ATL,10,191.2,47,104,12,35,11,13,21,24,6,13,19,36,4,1,117,15.09.1993,185.0,172.0,78.0,Germany,,1.0,17.0,Atlanta Hawks,dennis schroder,PG,185.42,187.96,74.75,202.56,248.92,4.1,22.22,26.67,2013,0.245816,0.543933,0.062762,0.183054,0.057531,0.067992,0.109833,0.125523,0.031381,0.067992,0.099372,0.188285,0.020921,0.00523,0.611925,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2015 - 2016,Playoffs,Richard Jefferson,CLE,21,381.2,44,84,11,28,15,20,13,34,16,58,74,14,10,1,114,21.06.1980,201.0,233.0,106.0,United States,Moon Valley High School,1.0,13.0,Houston Rockets,richard jefferson,SF,201.3,,101.15,213.36,261.62,6.7,,,2001,0.115425,0.220357,0.028856,0.073452,0.039349,0.052466,0.034103,0.089192,0.041973,0.152151,0.194124,0.036726,0.026233,0.002623,0.299056,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2015 - 2016,Playoffs,Channing Frye,CLE,17,237.3,41,69,26,46,6,7,5,37,5,36,41,5,6,9,114,17.05.1983,213.0,255.0,116.0,United States,St. Mary's High School,1.0,8.0,New York Knicks,channing frye,PF/C,207.01,209.55,110.5,219.71,280.67,,,,2005,0.172777,0.290771,0.109566,0.193847,0.025284,0.029499,0.02107,0.155921,0.02107,0.151707,0.172777,0.02107,0.025284,0.037927,0.480405,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2015 - 2016,Playoffs,Allen Crabbe,POR,11,302.1,38,73,15,35,14,19,6,23,5,27,32,15,7,1,105,09.04.1992,198.0,212.0,96.0,United States,Frederick K. C. Price III High School,2.0,1.0,Cleveland Cavaliers,allen crabbe,SG,196.22,198.76,89.54,211.46,262.89,4.65,20.96,21.59,2013,0.125786,0.241642,0.049652,0.115856,0.046342,0.062893,0.019861,0.076134,0.016551,0.089374,0.105925,0.049652,0.023171,0.00331,0.347567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NBA,2015 - 2016,Playoffs,Jamal Crawford,LAC,6,199.2,39,103,4,21,22,25,9,9,2,11,13,13,10,0,104,20.03.1980,196.0,195.0,88.0,United States,Rainier Beach High School,1.0,8.0,Cleveland Cavaliers,jamal crawford,PG/SG,194.31,,79.38,208.28,260.35,,,,2000,0.195783,0.517068,0.02008,0.105422,0.110442,0.125502,0.045181,0.045181,0.01004,0.055221,0.065261,0.065261,0.050201,0.0,0.522088,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2015 - 2016,Playoffs,Kyle Korver,ATL,10,316.4,35,75,24,54,9,9,8,23,3,45,48,10,9,4,103,17.03.1981,201.0,212.0,96.0,United States,Pella High School,2.0,22.0,New Jersey Nets,kyle korver,SF,198.76,,95.71,207.01,260.35,6.7,,,2003,0.110619,0.237042,0.075853,0.17067,0.028445,0.028445,0.025284,0.072693,0.009482,0.142225,0.151707,0.031606,0.028445,0.012642,0.325537,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2015 - 2016,Playoffs,Andrew Bogut,GSW,22,365.4,48,77,0,2,5,14,19,72,47,78,125,30,14,35,101,28.11.1984,213.0,260.0,118.0,Australia,Australian Institute of Sport,1.0,1.0,Milwaukee Bucks,andrew bogut,C/PF,210.82,214.0,113.67,220.98,280.67,,,,2005,0.131363,0.210728,0.0,0.005473,0.013684,0.038314,0.051998,0.197044,0.128626,0.213465,0.342091,0.082102,0.038314,0.095785,0.276409,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2015 - 2016,Playoffs,Andre Roberson,OKC,18,471.4,40,86,12,37,8,20,11,45,25,76,101,14,23,19,100,04.12.1991,201.0,210.0,95.0,United States,Wagner High School,1.0,26.0,Minnesota Timberwolves,andre roberson,PF/SF,198.76,200.66,93.35,210.82,265.43,7.05,22.22,24.13,2013,0.084854,0.182435,0.025456,0.07849,0.016971,0.042427,0.023335,0.09546,0.053034,0.161222,0.214255,0.029699,0.048791,0.040305,0.212134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
NBA,2015 - 2016,Playoffs,Chris Paul,LAC,4,125.3,37,76,6,20,15,15,4,12,4,12,16,29,9,0,95,06.05.1985,183.0,175.0,79.0,United States,West Forsyth High School,1.0,4.0,New Orleans Pelicans,chris paul,PG,182.24,185.42,80.74,193.68,236.22,,,,2005,0.295291,0.606544,0.047885,0.159617,0.119713,0.119713,0.031923,0.09577,0.031923,0.09577,0.127694,0.231445,0.071828,0.0,0.75818,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2015 - 2016,Playoffs,George Hill,IND,7,235.2,32,57,13,27,18,22,8,16,6,13,19,15,6,1,95,04.05.1986,191.0,188.0,85.0,United States,Broad Ripple High School,1.0,26.0,San Antonio Spurs,george hill,PG,186.06,189.23,82.1,205.74,247.65,3.0,,,2008,0.136054,0.242347,0.055272,0.114796,0.076531,0.093537,0.034014,0.068027,0.02551,0.055272,0.080782,0.063776,0.02551,0.004252,0.403912,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2015 - 2016,Playoffs,Al Jefferson,CHA,7,168.4,42,83,0,0,9,13,6,12,14,29,43,8,4,3,93,04.01.1985,208.0,289.0,131.0,United States,Prentiss High School,1.0,15.0,Boston Celtics,al jefferson,PF/SF,204.47,207.64,119.29,219.71,279.4,10.5,,,2004,0.249406,0.492874,0.0,0.0,0.053444,0.077197,0.035629,0.071259,0.083135,0.172209,0.255344,0.047506,0.023753,0.017815,0.552257,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2015 - 2016,Playoffs,Festus Ezeli,GSW,23,202.9,37,69,0,0,19,44,14,34,23,38,61,8,1,7,93,21.10.1989,211.0,265.0,120.0,Nigeria,Jesuit High School ,1.0,30.0,Golden State Warriors,festus ezeli,C/PF,207.64,212.09,119.84,227.96,274.32,5.5,22.86,27.3,2012,0.182356,0.340069,0.0,0.0,0.093642,0.216856,0.069,0.16757,0.113356,0.187284,0.300641,0.039428,0.004929,0.0345,0.458354,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2015 - 2016,Playoffs,Justise Winslow,MIA,13,329.6,32,74,5,18,21,30,12,35,17,46,63,8,8,4,90,26.03.1996,201.0,225.0,102.0,United States,St. John's School,1.0,10.0,Miami Heat,justise winslow,SF,194.31,199.39,100.61,208.92,265.43,5.3,21.59,23.5,2015,0.097087,0.224515,0.01517,0.054612,0.063714,0.091019,0.036408,0.106189,0.051578,0.139563,0.191141,0.024272,0.024272,0.012136,0.273058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2015 - 2016,Playoffs,Danny Green,SAS,10,267.4,30,65,24,48,2,3,6,20,0,31,31,7,21,8,86,22.06.1987,198.0,215.0,98.0,United States,St. Mary's High School,2.0,16.0,Cleveland Cavaliers,danny green,SG/SF,196.22,199.39,94.35,208.28,261.62,5.6,,,2009,0.112191,0.243082,0.089753,0.179506,0.007479,0.011219,0.022438,0.074794,0.0,0.115931,0.115931,0.026178,0.078534,0.029918,0.321616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NBA,2015 - 2016,Playoffs,Monta Ellis,IND,7,225.3,33,76,7,21,8,10,17,17,4,23,27,30,15,0,81,26.10.1985,191.0,185.0,84.0,United States,Lanier High School,2.0,10.0,Golden State Warriors,monta ellis,SG/PG,188.6,191.14,80.1,189.86,248.92,,,,2005,0.146471,0.337328,0.03107,0.093209,0.035508,0.044385,0.075455,0.075455,0.017754,0.102086,0.11984,0.133156,0.066578,0.0,0.359521,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2015 - 2016,Playoffs,J.J. Redick,LAC,6,166.4,34,79,11,31,2,3,5,11,1,11,12,5,1,1,81,24.06.1984,193.0,200.0,91.0,United States,Cave Spring High School,1.0,11.0,Orlando Magic,jj redick,SG,193.04,194.94,86.18,191.14,247.65,7.0,,,2006,0.204327,0.47476,0.066106,0.186298,0.012019,0.018029,0.030048,0.066106,0.00601,0.066106,0.072115,0.030048,0.00601,0.00601,0.486779,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2015 - 2016,Playoffs,Evan Turner,BOS,6,214.2,31,85,3,14,14,18,17,19,8,26,34,27,8,6,79,27.10.1988,201.0,220.0,100.0,United States,St. Joseph High School,1.0,2.0,Philadelphia Sixers,evan turner,SG,197.48,200.66,96.98,203.2,262.89,8.6,22.22,24.13,2010,0.144725,0.396825,0.014006,0.065359,0.065359,0.084034,0.079365,0.088702,0.037348,0.121382,0.15873,0.12605,0.037348,0.028011,0.368814,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2015 - 2016,Playoffs,Mason Plumlee,POR,11,306.1,28,70,0,0,21,33,25,42,37,93,130,53,7,11,77,05.03.1990,211.0,235.0,107.0,United States,Christ School,1.0,22.0,Brooklyn Nets,mason plumlee,C/PF,211.46,214.63,108.05,210.82,274.32,6.15,24.76,24.13,2013,0.091473,0.228683,0.0,0.0,0.068605,0.107808,0.081673,0.13721,0.120876,0.303822,0.424698,0.173146,0.022868,0.035936,0.251552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NBA,2015 - 2016,Playoffs,Gerald Henderson,POR,11,233.7,30,82,7,19,9,12,5,21,6,29,35,17,6,3,76,09.12.1987,196.0,215.0,98.0,United States,Episcopal Academy,1.0,12.0,Charlotte Hornets,gerald henderson,SG/SF,193.04,195.58,97.34,208.92,260.35,4.4,,,2009,0.12837,0.350877,0.029953,0.081301,0.038511,0.051348,0.021395,0.089859,0.025674,0.124091,0.149765,0.072743,0.025674,0.012837,0.325203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NBA,2015 - 2016,Playoffs,Raymond Felton,DAL,5,172.3,32,69,4,14,7,11,12,14,2,21,23,23,6,0,75,26.06.1984,185.0,205.0,93.0,United States,Latta High School,1.0,5.0,Charlotte Hornets,raymond felton,PG,181.61,183.52,90.45,193.68,248.92,,,,2005,0.185723,0.400464,0.023215,0.081254,0.040627,0.063842,0.069646,0.081254,0.011608,0.12188,0.133488,0.133488,0.034823,0.0,0.435287,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2015 - 2016,Playoffs,Myles Turner,IND,7,197.2,33,71,0,2,6,9,12,24,16,29,45,3,2,23,72,24.03.1996,211.0,250.0,113.0,United States,Trinity High School,1.0,11.0,Indiana Pacers,myles turner,C/PF,207.64,212.09,108.23,223.52,284.48,9.3,23.5,23.5,2015,0.167343,0.360041,0.0,0.010142,0.030426,0.045639,0.060852,0.121704,0.081136,0.147059,0.228195,0.015213,0.010142,0.116633,0.365112,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2015 - 2016,Playoffs,Marcus Smart,BOS,6,192.5,22,60,11,32,17,21,15,17,8,19,27,18,10,5,72,06.03.1994,193.0,220.0,100.0,United States,Marcus High School,1.0,6.0,Boston Celtics,marcus smart,PG,187.96,191.14,103.06,206.38,251.46,10.55,22.86,22.22,2014,0.114286,0.311688,0.057143,0.166234,0.088312,0.109091,0.077922,0.088312,0.041558,0.098701,0.14026,0.093506,0.051948,0.025974,0.374026,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2015 - 2016,Playoffs,Marcus Morris,DET,4,144.1,22,47,7,18,20,23,5,17,2,11,13,10,2,0,71,02.09.1989,206.0,235.0,107.0,United States,APEX Academy,1.0,14.0,Houston Rockets,marcus morris,PF/SF,200.66,205.1,104.14,208.28,267.97,8.0,20.96,21.59,2011,0.152672,0.326162,0.048577,0.124913,0.138793,0.159611,0.034698,0.117974,0.013879,0.076336,0.090215,0.069396,0.013879,0.0,0.492713,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2015 - 2016,Playoffs,DeAndre Jordan,LAC,6,198.3,24,38,0,0,22,59,7,17,30,68,98,11,7,16,70,21.07.1988,211.0,265.0,120.0,United States,Christian Life Center,2.0,5.0,Los Angeles Clippers,deandre jordan,C,207.64,210.82,113.4,228.6,288.29,7.5,,,2008,0.121029,0.191629,0.0,0.0,0.110943,0.297529,0.0353,0.085729,0.151286,0.342915,0.494201,0.055472,0.0353,0.080686,0.353001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2015 - 2016,Playoffs,Iman Shumpert,CLE,21,366.9,25,60,13,34,7,11,13,36,10,37,47,17,10,3,70,26.06.1990,196.0,220.0,100.0,United States,Oak Park & River Forest High School,1.0,17.0,New York Knicks,iman shumpert,PG/SG,193.68,196.85,100.61,207.01,252.73,6.5,22.86,22.86,2011,0.068138,0.163532,0.035432,0.092668,0.019079,0.029981,0.035432,0.098119,0.027255,0.100845,0.1281,0.046334,0.027255,0.008177,0.190788,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2015 - 2016,Playoffs,Norman Powell,TOR,18,206.0,27,70,7,26,7,8,5,18,4,23,27,6,13,2,68,25.05.1993,193.0,215.0,98.0,United States,Lincoln High School ,2.0,16.0,Milwaukee Bucks,norman powell,SG,190.5,193.68,97.7,210.18,260.35,6.4,23.5,22.86,2015,0.131068,0.339806,0.033981,0.126214,0.033981,0.038835,0.024272,0.087379,0.019417,0.11165,0.131068,0.029126,0.063107,0.009709,0.330097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NBA,2015 - 2016,Playoffs,Andre Drummond,DET,4,131.4,28,54,0,1,11,34,4,8,12,24,36,0,1,6,67,10.08.1993,211.0,279.0,127.0,United States,St. Thomas More Prep,1.0,9.0,Detroit Pistons,andre drummond,C,207.64,212.72,126.37,229.24,278.13,7.5,24.13,24.13,2012,0.21309,0.410959,0.0,0.00761,0.083714,0.258752,0.030441,0.060883,0.091324,0.182648,0.273973,0.0,0.00761,0.045662,0.509893,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2015 - 2016,Playoffs,Dwight Howard,HOU,5,179.9,26,48,0,1,14,38,12,21,26,44,70,8,4,7,66,08.12.1985,211.0,265.0,120.0,United States,Southwest Atlanta Christian Academy,1.0,1.0,Orlando Magic,dwight howard,PF/C,205.74,208.92,108.86,224.79,283.21,10.5,,,2004,0.144525,0.266815,0.0,0.005559,0.077821,0.211228,0.066704,0.116732,0.144525,0.24458,0.389105,0.044469,0.022235,0.038911,0.36687,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2015 - 2016,Playoffs,Patty Mills,SAS,10,167.0,23,53,13,36,7,11,8,3,0,14,14,20,7,0,66,11.08.1988,183.0,180.0,82.0,Australia,Australian Institute of Sport,2.0,25.0,Portland Trail Blazers,patty mills,PG,180.98,184.15,79.56,187.96,241.3,6.9,,,2009,0.137725,0.317365,0.077844,0.215569,0.041916,0.065868,0.047904,0.017964,0.0,0.083832,0.083832,0.11976,0.041916,0.0,0.39521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NBA,2015 - 2016,Playoffs,Mike Scott,ATL,10,161.0,25,40,8,16,7,8,8,20,5,27,32,5,3,3,65,16.07.1988,203.0,237.0,108.0,United States,Hargrave Military Academy ,2.0,13.0,Atlanta Hawks,mike scott,PF,201.3,205.1,109.23,210.18,264.16,10.6,21.59,22.86,2012,0.15528,0.248447,0.049689,0.099379,0.043478,0.049689,0.049689,0.124224,0.031056,0.167702,0.198758,0.031056,0.018634,0.018634,0.403727,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2015 - 2016,Playoffs,Austin Rivers,LAC,6,143.8,26,61,4,17,6,9,7,12,4,12,16,16,3,0,62,01.08.1992,193.0,200.0,91.0,United States,Winter Park High School,1.0,10.0,New Orleans Pelicans,austin rivers,SG/PG,191.77,195.58,91.99,201.3,245.11,6.2,21.59,25.4,2012,0.180807,0.4242,0.027816,0.11822,0.041725,0.062587,0.048679,0.083449,0.027816,0.083449,0.111266,0.111266,0.020862,0.0,0.431154,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2015 - 2016,Playoffs,Ed Davis,POR,11,204.8,21,40,0,2,19,33,10,33,26,49,75,14,2,7,61,05.06.1989,208.0,225.0,102.0,United States,Benedictine High School,1.0,13.0,Toronto Raptors,ed davis,PF,205.74,207.64,102.78,213.36,274.32,10.0,23.5,25.4,2010,0.102539,0.195312,0.0,0.009766,0.092773,0.161133,0.048828,0.161133,0.126953,0.239258,0.366211,0.068359,0.009766,0.03418,0.297852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NBA,2015 - 2016,Playoffs,Kentavious Caldwell-Pope,DET,4,161.1,22,50,12,27,5,7,2,7,2,15,17,11,7,1,61,18.02.1993,196.0,205.0,93.0,United States,Greenville High School,1.0,8.0,Detroit Pistons,kentavious caldwell pope,SG,194.31,196.85,92.35,203.2,255.27,6.45,21.59,22.86,2013,0.136561,0.310366,0.074488,0.167598,0.031037,0.043451,0.012415,0.043451,0.012415,0.09311,0.105525,0.068281,0.043451,0.006207,0.378647,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
